"PlayerID","Team","Cap","JumperNo","Name","DOB","Height","Weight","Games","Goals","Seasons","Debut","Last"
221,"AD","189","49","McIntyre, Tim","1989-04-09","176","79","1 (1-0-0)","2 ","2012","23y 89d","23y 89d"
222,"AD","222","31","Wilson, Patrick","1994-12-11","188","89","1 (0-0-1)","0 ","2018","23y 187d","23y 187d"
223,"AD","223","34","Himmelberg, Elliott","1998-06-04","198","94","1 (1-0-0)","1 ","2018","20y 82d","20y 82d"
224,"BB","46","24","Merrett, Roger","1960-04-19","195","99","164 (54-2-108)","285 ","1988-1996","27y 350d","36y 155d"
225,"BB","58","10","Ashcroft, Marcus","1971-09-25","184","83","152 (53-2-97)","84 ","1989-1996","17y 243d","24y 362d"
226,"BB","45","7","McIvor, Scott","1966-08-09","191","87","138 (45-1-92)","77 ","1988-1996","21y 238d","30y 22d"
227,"BB","73","1","Champion, Richard","1968-04-14","186","94","119 (44-2-73)","37 ","1991-1996","22y 350d","28y 160d"
228,"BB","53","4","Gastev, John","1964-08-11","180","76","113 (29-1-83)","41 ","1989-1994","24y 233d","30y 10d"
229,"BB","66","41","Kennedy, Matthew","1970-02-04","191","98","113 (39-1-73)","25 ","1990-1996","20y 83d","26y 230d"
230,"BB","55","17","Leslie, Martin","1962-11-17","187","90","107 (28-1-78)","11 ","1989-1995","26y 135d","32y 220d"
231,"BB","63","32","Hart, Shaun","1971-05-17","175","74","102 (37-1-64)","81 ","1990-1996","18y 318d","25y 127d"
232,"BB","6","5","Hardie, Brad","1962-10-10","181","88","101 (25-0-76)","192 ","1987-1991","24y 168d","28y 312d"
233,"BB","95","33","White, Darryl","1973-06-12","189","85","90 (39-2-49)","106 ","1992-1996","18y 283d","23y 101d"
234,"BB","77","19","McLean, Michael","1965-03-03","180","84","87 (28-0-59)","17 ","1991-1996","26y 27d","31y 202d"
235,"BB","52","22","Bain, David","1966-05-02","176","67","86 (17-1-68)","44 ","1989-1993","22y 334d","27y 119d"
236,"BB","107","6","Fletcher, Adrian","1969-10-10","178","84","86 (38-1-47)","49 ","1993-1996","23y 168d","26y 347d"
237,"BB","16","8","Richardson, Michael","1959-03-16","182","82","81 (23-0-58)","43 ","1987-1990","28y 11d","31y 169d"
238,"BB","2","25","Campbell, Matthew","1964-01-30","188","93","79 (16-1-62)","28 ","1987-1993","23y 56d","29y 62d"
239,"BB","102","3","Voss, Michael","1975-07-07","183","88","79 (38-1-40)","72 ","1992-1996","17y 11d","21y 69d"
40,"BB","106","16","Clarke, Matthew","1973-09-18","200","100","69 (36-1-32)","6 ","1993-1996","19y 190d","23y 3d"
240,"BB","12","31","OKeeffe, David","1962-02-20","189","89","68 (18-0-50)","25 ","1987-1991","25y 35d","29y 115d"
241,"BB","74","12","Clarke, Troy","1969-06-08","173","74","68 (18-1-49)","31 ","1991-1996","21y 295d","27y 21d"
242,"BB","20","2","Williams, Mark","1958-08-21","183","80","66 (17-0-49)","58 ","1987-1990","28y 218d","31y 293d"
243,"BB","60","21","Zanotti, Mark","1964-11-08","185","88","64 (11-0-53)","5 ","1989-1992","24y 199d","27y 295d"
244,"BB","13","11","Phillips, Brenton","1962-11-05","180","83","61 (20-0-41)","30 ","1987-1991","24y 142d","28y 264d"
245,"BB","126","44","Lappin, Nigel","1976-06-21","188","87","61 (32-1-28)","40 ","1994-1996","17y 292d","20y 92d"
246,"BB","18","18","Walsh, Phil","1960-03-15","180","80","60 (17-0-43)","18 ","1987-1990","27y 12d","30y 170d"
247,"BB","14","4","Raines, Geoff","1956-08-10","180","78","59 (18-0-41)","20 ","1987-1989","30y 229d","33y 24d"
248,"BB","17","27","Roberts, Mark","1965-06-28","190","92","59 (16-0-43)","14 ","1987-1990","21y 272d","25y 65d"
249,"BB","15","3","Reynoldson, Steve","1962-09-06","191","90","58 (17-0-41)","17 ","1987-1991","24y 202d","28y 212d"
250,"BB","122","2","McAdam, Gilbert","1967-03-30","180","76","58 (30-1-27)","41 ","1994-1996","26y 362d","29y 175d"
251,"BB","7","13","Harris, Bernie","1962-08-25","175","70","56 (18-0-38)","58 ","1987-1990","24y 214d","27y 274d"
252,"BB","120","25","Bews, Andrew","1964-07-19","175","79","56 (28-1-27)","2 ","1994-1996","29y 251d","32y 23d"
253,"BB","80","26","Noonan, Danny","1968-11-29","188","88","55 (10-1-44)","19 ","1991-1993","22y 128d","24y 265d"
254,"BB","123","22","Scott, Chris","1976-05-03","182","90","55 (27-1-27)","23 ","1994-1996","17y 328d","20y 141d"
255,"BB","37","38","Gibson, Michael","1965-10-31","187","92","52 (20-0-32)","3 ","1987-1991","21y 226d","25y 235d"
256,"BB","105","5","Chapman, Nathan","1975-05-07","189","83","49 (15-0-34)","12 ","1993-1996","17y 324d","21y 137d"
257,"BB","112","38","Scott, Dion","1970-04-01","190","105","49 (26-0-23)","39 ","1993-1996","23y 10d","26y 173d"
258,"BB","121","18","Lambert, Craig","1968-10-05","178","84","49 (24-1-24)","19 ","1994-1996","25y 173d","27y 352d"
108,"BB","10","1","Mickan, Mark","1961-01-30","196","102","48 (12-0-36)","26 ","1987-1990","26y 56d","29y 81d"
259,"BB","76","14","Hamilton, Shane","1970-08-18","183","80","47 (11-0-36)","30 ","1991-1992 1994-1995","20y 224d","24y 290d"
260,"BB","1","12","Banfield, Peter","1965-01-21","177","80","45 (15-0-30)","16 ","1987-1989","22y 65d","24y 190d"
261,"BB","11","28","OBrien, Cameron","1966-09-28","190","96","44 (14-0-30)","65 ","1987-1991","20y 180d","24y 309d"
262,"BB","108","23","Leppitsch, Justin","1975-10-01","191","97","44 (22-1-21)","58 ","1993-1996","17y 177d","20y 356d"
263,"BB","54","9","Ishchenko, Alex","1964-04-20","201","110","42 (10-0-32)","15 ","1989-1991","24y 346d","27y 105d"
264,"BB","129","8","Gowers, Andrew","1969-04-11","191","85","40 (21-1-18)","7 ","1995-1996","25y 355d","27y 163d"
265,"BB","51","16","Lester-Smith, Rod","1959-07-18","188","89","39 (8-0-31)","15 ","1988-1991","28y 330d","31y 298d"
266,"BB","131","4","McRae, Craig","1973-09-22","176","72","39 (21-0-18)","56 ","1995-1996","21y 191d","22y 365d"
267,"BB","133","20","Akermanis, Jason","1977-02-24","177","85","38 (23-1-14)","44 ","1995-1996","18y 58d","19y 203d"
268,"BB","39","37","Withers, Mark","1964-03-03","175","73","36 (10-0-26)","29 ","1987-1988 1990","23y 124d","26y 182d"
269,"BB","19","17","Waterson, Chris","1961-03-26","183","76","35 (11-0-24)","8 ","1987-1988","26y 1d","27y 155d"
270,"BB","42","39","Capper, Warwick","1963-06-12","190","93","34 (10-0-24)","71 ","1988-1990","24y 296d","27y 40d"
271,"BB","111","8","Peos, Paul","1968-01-28","183","85","33 (10-0-23)","40 ","1993-1994","25y 64d","26y 205d"
272,"BB","127","11","Lynch, Alastair","1968-06-19","193","97","32 (17-0-15)","89 ","1994-1996","25y 302d","28y 94d"
273,"BB","48","29","Taylor, Andrew","1965-07-02","187","88","31 (10-0-21)","13 ","1988-1991","22y 295d","26y 32d"
274,"BB","84","18","Worsfold, Peter","1970-07-11","174","85","31 (3-1-27)","24 ","1991-1993","20y 283d","23y 41d"
275,"BB","3","6","Dickson, Dale","1962-07-03","180","81","30 (10-0-20)","3 ","1987-1989","24y 267d","27y 12d"
276,"BB","43","26","Eade, Rodney","1958-04-04","183","84","30 (11-0-19)","3 ","1988-1990","29y 365d","32y 150d"
277,"BB","82","23","Schache, Laurence","1967-10-17","194","91","29 (3-1-25)","64 ","1991-1992","23y 179d","24y 303d"
278,"BB","5","10","Fidge, John","1966-05-04","182","82","27 (8-0-19)","38 ","1987-1989","20y 327d","22y 352d"
279,"BB","9","9","McCarthy, Michael","1957-10-10","193","89","27 (8-0-19)","9 ","1987-1988","29y 168d","30y 316d"
280,"BB","34","44","Carlson, Darren","1967-05-06","180","77","25 (6-0-19)","7 ","1987-1990","20y 32d","23y 118d"
281,"BB","115","20","Craven, Danny","1967-05-03","162","68","25 (6-0-19)","7 ","1993-1995","25y 364d","28y 59d"
282,"BB","44","36","Kennedy, Michael","1967-02-03","175","69","23 (7-0-16)","3 ","1988-1990","21y 60d","23y 140d"
283,"BB","71","28","Windsor, Ray","1972-08-11","190","87","23 (3-1-19)","22 ","1990-1993","17y 338d","20y 355d"
284,"BB","97","34","Green, Ashley","1973-04-06","189","87","23 (5-1-17)","2 ","1992-1993","18y 365d","20y 88d"
285,"BB","109","29","Francis, Fabian","1973-10-24","177","87","22 (6-0-16)","17 ","1993-1994","19y 160d","20y 308d"
286,"BB","117","30","Bourke, Damian","1965-01-19","199","98","22 (4-0-18)","4 ","1993-1995","28y 158d","30y 115d"
287,"BB","136","17","Bartlett, Trent","1976-11-26","189","95","22 (13-1-8)","1 ","1995-1996","18y 224d","19y 272d"
288,"BB","138","14","Dickfos, Danny","1970-09-30","188","94","22 (16-1-5)","0 ","1996","25y 182d","25y 357d"
289,"BB","57","20","Sim, Lachlan","1969-11-24","174","70","21 (6-0-15)","5 ","1989-1991","19y 136d","21y 259d"
290,"BB","140","42","Lynch, Tristan","1973-08-22","188","80","21 (14-1-6)","1 ","1996","22y 228d","23y 30d"
291,"BB","96","40","McLuckie, Steven","1973-02-12","174","72","20 (5-1-14)","8 ","1992-1993","19y 45d","20y 177d"
292,"BB","104","11","Buckley, Nathan","1972-07-26","186","91","20 (4-0-16)","21 ","1993","20y 244d","21y 34d"
293,"BB","125","9","Starcevich, Craig","1967-05-16","193","96","20 (5-0-15)","16 ","1994-1995","26y 322d","28y 19d"
294,"BB","70","46","Wearne, David","1970-05-10","187","82","18 (2-1-15)","2 ","1990-1992","20y 66d","21y 352d"
295,"BB","81","30","Ryan, Matthew","1967-06-02","175","73","18 (3-0-15)","8 ","1991-1992","23y 316d","24y 300d"
296,"BB","92","11","Hutton, John","1966-05-26","185","86","18 (4-1-13)","43 ","1992","25y 300d","26y 95d"
297,"BB","4","20","Edmond, Jim","1958-09-03","183","89","17 (6-0-11)","42 ","1987-1988","28y 205d","29y 332d"
298,"BB","38","35","Judge, Ken","1958-01-15","183","82","17 (5-0-12)","18 ","1987-1988","29y 171d","30y 203d"
299,"BB","8","15","Hein, Neil","1963-06-07","199","89","15 (5-0-10)","12 ","1987-1988","23y 293d","25y 11d"
300,"BB","23","7","Dunell, Frank","1958-03-17","185","85","15 (3-0-12)","4 ","1987-1988","29y 25d","30y 164d"
301,"BB","72","8","Cameron, David","1964-04-04","185","79","15 (3-0-12)","26 ","1991","26y 360d","27y 136d"
302,"BB","94","44","Palfreyman, Nigel","1973-10-02","186","77","15 (2-1-12)","7 ","1992","18y 171d","18y 332d"
303,"BB","98","6","Retzlaff, Brendon","1969-04-22","180","78","15 (4-1-10)","2 ","1992","22y 349d","23y 129d"
304,"BB","28","49","Harris, Ben","1963-06-27","188","94","14 (3-0-11)","6 ","1987-1990","23y 303d","26y 340d"
305,"BB","64","6","Rowe, Brad","1969-11-23","174","76","14 (3-0-11)","9 ","1990-1991","20y 128d","21y 212d"
306,"BB","75","2","Curran, Peter","1962-07-15","192","89","14 (3-0-11)","8 ","1991-1992","28y 258d","29y 257d"
307,"BB","141","27","Keating, Clark","1976-03-19","197","100","14 (10-1-3)","9 ","1996","20y 47d","20y 151d"
308,"BB","85","13","Potter, Craig","1966-01-19","182","84","13 (3-0-10)","3 ","1991-1992","25y 113d","26y 223d"
309,"BB","101","27","Rendell, Matthew","1959-04-18","200","103","13 (3-0-10)","7 ","1992","33y 42d","33y 133d"
310,"BB","124","15","Lehmann, Troy","1972-02-25","182","80","13 (4-0-9)","10 ","1994","22y 37d","22y 184d"
311,"BB","132","34","Lawrence, Steven","1976-05-19","177","83","13 (6-0-7)","1 ","1995","18y 332d","19y 79d"
312,"BB","88","50","Luhrs, Simon","1970-06-18","195","91","12 (1-0-11)","0 ","1991-1992","21y 39d","21y 334d"
313,"BB","114","31","McCormack, Brendan","1970-06-28","187","89","12 (3-0-9)","9 ","1993-1994","22y 301d","23y 285d"
314,"BB","62","19","Edwards, Bradley","1968-02-22","190","95","10 (2-0-8)","0 ","1990","22y 37d","22y 150d"
150,"BB","110","27","Murphy, Michael","1965-09-08","188","90","10 (3-0-7)","22 ","1993","27y 206d","27y 285d"
315,"BB","49","30","Simpson, Matthew","1967-04-09","175","73","9 (3-0-6)","2 ","1988","21y 36d","21y 141d"
316,"BB","79","34","Ogg, David","1967-11-23","180","70","9 (0-0-9)","3 ","1991","23y 127d","23y 281d"
317,"BB","93","5","Owen, Rod","1967-01-31","185","87","9 (2-0-7)","21 ","1992","25y 50d","25y 197d"
318,"BB","113","15","Spargo, Paul","1966-10-09","182","82","9 (3-0-6)","9 ","1993","26y 191d","26y 303d"
319,"BB","59","15","OSullivan, Chris","1968-04-22","172","69","8 (2-0-6)","2 ","1989-1990","21y 34d","22y 132d"
320,"BB","61","23","Caton, Kevin","1965-05-10","183","76","8 (2-0-6)","9 ","1990","24y 325d","25y 57d"
321,"BB","86","51","Bell, Corey","1973-01-24","170","62","8 (3-0-5)","2 ","1991","18y 122d","18y 191d"
322,"BB","100","8","Jeffrey, Russell","1966-02-06","185","79","8 (2-0-6)","1 ","1992","26y 107d","26y 176d"
323,"BB","128","37","Frigo, Rudi","1974-01-31","195","95","8 (6-0-2)","1 ","1994-1995","20y 118d","21y 131d"
324,"BB","31","16","MacPherson, Rod","1963-09-21","177","80","7 (2-0-5)","3 ","1987","23y 238d","23y 329d"
325,"BB","65","35","Keane, Gavin","1966-03-05","178","76","7 (0-0-7)","0 ","1990","24y 41d","24y 97d"
326,"BB","68","40","Davidson, Peter","1963-08-29","183","80","7 (1-0-6)","3 ","1990","26y 249d","27y 3d"
327,"BB","22","29","Shaw, Gary","1959-02-13","173","73","6 (2-0-4)","5 ","1987","28y 50d","28y 121d"
328,"BB","27","41","Beckett, Tony","1960-06-26","182","73","6 (1-0-5)","2 ","1987","26y 304d","27y 2d"
329,"BB","50","32","Lynn, Tony","1968-04-29","178","78","6 (1-0-5)","5 ","1988","20y 28d","20y 93d"
330,"BB","89","3","AhMat, Matthew","1974-06-27","175","75","6 (0-0-6)","1 ","1991-1992","17y 44d","17y 311d"
331,"BB","56","47","Hose, Simon","1967-04-13","179","81","5 (2-0-3)","2 ","1989","21y 361d","22y 37d"
332,"BB","91","31","Alexander, Colin","1970-04-12","178","74","5 (1-0-4)","2 ","1992-1993","21y 344d","23y 69d"
333,"BB","134","26","Corcoran, Shannon","1971-02-22","182","80","5 (2-0-3)","0 ","1995-1996","24y 74d","25y 191d"
334,"BB","142","28","Robbins, Ben","1976-12-27","181","77","5 (3-0-2)","1 ","1996","19y 178d","19y 248d"
335,"BB","24","36","Williams, Stephen","1961-06-05","178","83","4 (0-0-4)","1 ","1987","25y 310d","26y 79d"
336,"BB","25","21","Buckley, Mark","1962-08-25","190","79","4 (1-0-3)","2 ","1987","24y 237d","24y 286d"
337,"BB","29","32","Smith, Peter","1960-01-26","185","85","4 (1-0-3)","1 ","1987","27y 90d","27y 153d"
338,"BB","40","26","Glascott, Stuart","1965-06-06","185","70","4 (1-0-3)","0 ","1987","22y 64d","22y 83d"
339,"BB","67","14","Umbers, Richard","1968-05-16","190","85","4 (0-0-4)","0 ","1990","21y 347d","22y 38d"
340,"BB","99","13","Shephard, Heath","1969-09-07","179","73","4 (1-0-3)","1 ","1992","22y 239d","22y 274d"
341,"BB","135","21","Hodges, Shane","1975-01-03","180","72","4 (2-0-2)","0 ","1995","20y 159d","20y 241d"
342,"BB","30","30","Gaghan, Neil","1963-03-24","183","79","3 (1-0-2)","0 ","1987","24y 54d","24y 138d"
343,"BB","33","22","Garton, Adam","1962-01-17","194","94","3 (0-0-3)","1 ","1987-1988","25y 133d","26y 96d"
344,"BB","35","19","Stacey, Chris","1966-02-21","180","76","3 (0-0-3)","5 ","1987","21y 106d","21y 169d"
345,"BB","83","42","Strempel, Shane","1969-01-21","199","91","3 (0-0-3)","2 ","1991","22y 89d","22y 111d"
346,"BB","90","53","Kidgell, Ian","1970-11-21","203","106","3 (0-0-3)","1 ","1991","20y 262d","20y 283d"
347,"BB","103","42","Kerinaiua, Adam","1974-06-17","178","72","3 (1-0-2)","1 ","1992","18y 53d","18y 66d"
348,"BB","118","21","Parker, John","1971-05-17","185","89","3 (0-0-3)","0 ","1993","22y 54d","22y 96d"
349,"BB","137","21","Green, Brent","1976-03-29","197","94","3 (3-0-0)","0 ","1995-1996","19y 144d","20y 113d"
350,"BB","143","36","Bradshaw, Daniel","1978-11-21","191","95","3 (3-0-0)","0 ","1996","17y 257d","17y 270d"
351,"BB","36","4","Evans, Craig","1965-02-26","175","72","2 (0-0-2)","2 ","1987","22y 108d","22y 114d"
352,"BB","69","42","Solomon, Jonathan","1967-11-14","195","95","2 (0-0-2)","1 ","1990","22y 208d","22y 214d"
353,"BB","87","27","Dickson, Robert","1963-11-14","182","75","2 (0-0-2)","0 ","1991","27y 207d","27y 213d"
354,"BB","116","36","Heffernan, Martin","1972-08-28","193","82","2 (0-0-2)","1 ","1993","20y 296d","20y 345d"
355,"BB","119","13","Pearce, Brad","1971-08-16","185","85","2 (0-0-2)","1 ","1993","21y 357d","22y 5d"
356,"BB","130","28","Lyon, Ross","1966-11-08","183","78","2 (1-0-1)","0 ","1995","28y 144d","28y 152d"
357,"BB","139","29","Johnson, Troy","1977-07-26","180","75","2 (2-0-0)","0 ","1996","18y 248d","18y 255d"
358,"BB","21","6","Cox, Darryl","1961-01-26","192","85","1 (1-0-0)","1 ","1987","26y 68d","26y 68d"
359,"BB","26","34","Norman, Rick","1963-07-25","186","85","1 (0-0-1)","0 ","1987","23y 268d","23y 268d"
360,"BB","32","33","Giffard, Allan","1963-10-02","188","83","1 (0-0-1)","0 ","1987","23y 233d","23y 233d"
361,"BB","41","24","Duursma, Jamie","1963-11-14","190","87","1 (0-0-1)","0 ","1987","23y 282d","23y 282d"
362,"BB","47","23","Mace, Robert","1958-08-12","178","93","1 (0-0-1)","0 ","1988","29y 254d","29y 254d"
363,"BB","78","39","Millar, Jason","1970-08-30","197","101","1 (0-0-1)","0 ","1991","20y 212d","20y 212d"
364,"BL","39","20","Black, Simon","1979-04-03","186","81","322 (174-4-144)","171 ","1998-2013","18y 359d","34y 136d"
365,"BL","42","6","Power, Luke","1980-01-08","179","78","282 (152-3-127)","226 ","1998-2011","18y 86d","31y 231d"
366,"BL","56","16","Brown, Jonathan","1981-10-29","195","103","256 (145-3-108)","594 ","2000-2014","18y 162d","32y 228d"
350,"BL","34","36","Bradshaw, Daniel","1978-11-21","191","95","219 (122-3-94)","496 ","1997-1998 2000-2006 2008-2009","18y 178d","30y 294d"
245,"BL","11","44","Lappin, Nigel","1976-06-21","188","87","218 (130-5-83)","134 ","1997-2005 2007-2008","20y 282d","31y 296d"
367,"BL","66","9","McGrath, Ashley","1983-05-20","183","86","214 (103-2-109)","170 ","2001-2014","18y 91d","31y 96d"
239,"BL","20","3","Voss, Michael","1975-07-07","183","88","210 (129-1-80)","173 ","1997-2006","21y 266d","31y 57d"
267,"BL","25","12","Akermanis, Jason","1977-02-24","177","85","210 (128-3-79)","263 ","1997-2006","20y 48d","29y 141d"
368,"BL","46","8","Notting, Tim","1978-10-21","188","90","208 (121-4-83)","138 ","1998-2009","19y 206d","30y 325d"
369,"BL","75","7","Adcock, Jed","1985-11-15","183","83","206 (79-2-125)","59 ","2004-2015","18y 175d","29y 294d"
370,"BL","8","2","Johnson, Chris","1976-05-30","180","89","205 (120-5-80)","105 ","1997-2007","20y 304d","31y 94d"
371,"BL","81","21","Merrett, Daniel","1984-12-12","195","103","200 (79-3-118)","70 ","2005-2016","20y 111d","31y 260d"
262,"BL","12","23","Leppitsch, Justin","1975-10-01","191","97","183 (113-3-67)","136 ","1997-2006","21y 180d","30y 218d"
372,"BL","114","10","Rich, Daniel","1990-06-07","185","88","183 (57-1-125)","102 ","2009-2018","18y 294d","28y 80d"
373,"BL","97","24","Patfull, Joel","1984-12-07","190","90","182 (73-3-106)","24 ","2006-2014","21y 165d","29y 266d"
233,"BL","21","33","White, Darryl","1973-06-12","189","85","178 (106-3-69)","59 ","1997-2005","23y 291d","32y 76d"
231,"BL","7","32","Hart, Shaun","1971-05-17","175","74","171 (110-2-59)","96 ","1997-2004","25y 317d","33y 124d"
225,"BL","1","10","Ashcroft, Marcus","1971-09-25","184","83","166 (100-3-63)","61 ","1997-2003","25y 186d","32y 2d"
254,"BL","30","22","Scott, Chris","1976-05-03","182","90","160 (99-2-59)","56 ","1997-2005 2007","21y","31y 121d"
266,"BL","26","4","McRae, Craig","1973-09-22","176","72","156 (104-2-50)","176 ","1997-2004","23y 203d","31y 3d"
272,"BL","13","11","Lynch, Alastair","1968-06-19","193","97","154 (100-2-52)","371 ","1997-2004","28y 284d","36y 98d"
374,"BL","119","38","Rockliff, Tom","1990-02-22","185","83","154 (46-0-108)","87 ","2009-2017","19y 160d","27y 185d"
375,"BL","40","5","Scott, Brad","1976-05-03","181","87","146 (86-2-58)","39 ","1998-1999 2001-2006","21y 329d","30y 122d"
376,"BL","143","15","Zorko, Dayne","1989-02-09","175","78","144 (42-0-102)","161 ","2012-2018","23y 93d","29y 198d"
377,"BL","65","30","Copeland, Robert","1981-05-26","187","85","143 (83-2-58)","39 ","2001-2008","20y","27y 89d"
378,"BL","61","15","Michael, Mal","1977-06-24","190","100","140 (89-1-50)","5 ","2001-2006","23y 280d","29y 70d"
379,"BL","64","19","Charman, Jamie","1982-07-16","197","102","129 (74-3-52)","55 ","2001-2009","18y 287d","26y 275d"
380,"BL","113","11","Hanley, Pearce","1988-11-15","185","85","129 (38-0-91)","58 ","2008-2016","19y 282d","27y 287d"
381,"BL","118","30","Redden, Jack","1990-12-09","190","85","129 (44-1-84)","52 ","2009-2015","18y 214d","24y 256d"
307,"BL","9","27","Keating, Clark","1976-03-19","197","100","125 (78-1-46)","74 ","1997-1999 2001-2006","21y 11d","30y 167d"
382,"BL","71","17","Brennan, Jared","1984-07-28","192","95","119 (55-3-61)","75 ","2003-2010","18y 263d","26y 31d"
